bugid,tempo_space
396807,"[('E', '0'), ('C', '2'), ('A', '5'), ('L', '5'), ('C', '5'), ('C', '6'), ('W', '14'), ('Z', '21')]"
402207,"[('E', '0'), ('D', '0'), ('D', '0'), ('D', '0'), ('C', '0'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '4'), ('A', '17'), ('V', '17'), ('Y', '18'), ('Y', '18'), ('V', '18'), ('Y', '20'), ('C', '21'), ('Z', '21')]"
407635,"[('E', '0'), ('V', '0'), ('V', '0'), ('P', '2'), ('C', '2'), ('P', '2'), ('C', '2'), ('P', '2'), ('Y', '5'), ('Y', '5'), ('C', '5'), ('C', '8'), ('C', '8'), ('Z', '22')]"
410691,"[('E', '0'), ('V', '0'), ('C', '1'), ('Y', '20'), ('Z', '21')]"
410966,"[('E', '0'), ('C', '0'), ('C', '4'), ('C', '19'), ('V', '20'), ('Y', '20'), ('Y', '21'), ('A', '21'), ('L', '21'), ('Z', '21')]"
413437,"[('E', '0'), ('C', '0'), ('C', '1'), ('V', '21'), ('C', '21'), ('V', '21'), ('V', '21'), ('V', '21'), ('V', '21'), ('Y', '21'), ('P', '21'), ('A', '21'), ('C', '21'), ('L', '21'), ('C', '22'), ('Z', '22')]"
413531,"[('M', '0'), ('Z', '21')]"
414575,"[('M', '0'), ('D', '0'), ('P', '1'), ('C', '1'), ('D', '13'), ('W', '13'), ('A', '13'), ('L', '14'), ('A', '20'), ('D', '20'), ('V', '21'), ('Y', '21'), ('W', '22'), ('Z', '22')]"
417298,"[('M', '0'), ('C', '0'), ('C', '13'), ('Z', '21')]"
417750,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '3'), ('L', '22'), ('Z', '22')]"
422917,"[('M', '0'), ('D', '0'), ('C', '0'), ('P', '0'), ('C', '1'), ('C', '4'), ('Z', '21')]"
423200,"[('N', '0'), ('P', '0'), ('A', '0'), ('C', '0'), ('L', '0'), ('C', '0'), ('C', '2'), ('C', '3'), ('L', '4'), ('W', '13'), ('V', '19'), ('W', '19'), ('W', '19'), ('V', '20'), ('Q', '20'), ('Y', '20'), ('W', '20'), ('W', '21'), ('Z', '22')]"
428032,"[('E', '0'), ('C', '0'), ('A', '0'), ('V', '0'), ('V', '5'), ('V', '20'), ('Y', '20'), ('C', '21'), ('L', '21'), ('Z', '21')]"
430963,"[('N', '0'), ('C', '0'), ('Z', '21')]"
438637,"[('M', '0'), ('C', '0'), ('C', '13'), ('Z', '22')]"
438744,"[('M', '0'), ('C', '0'), ('P', '1'), ('C', '1'), ('L', '1'), ('C', '5'), ('D', '9'), ('D', '10'), ('Q', '10'), ('A', '12'), ('V', '12'), ('Y', '12'), ('Z', '22')]"
450339,"[('N', '0'), ('C', '16'), ('A', '21'), ('V', '21'), ('Y', '21'), ('Z', '22')]"
450938,"[('E', '0'), ('A', '0'), ('V', '0'), ('Y', '21'), ('L', '21'), ('Z', '21')]"
463261,"[('M', '0'), ('C', '1'), ('C', '7'), ('L', '7'), ('D', '12'), ('W', '12'), ('C', '12'), ('W', '17'), ('C', '17'), ('A', '17'), ('V', '17'), ('C', '18'), ('Y', '18'), ('L', '21'), ('Z', '21')]"
469158,"[('E', '0'), ('D', '0'), ('A', '0'), ('C', '0'), ('V', '1'), ('C', '1'), ('C', '1'), ('C', '4'), ('C', '8'), ('V', '20'), ('W', '20'), ('Y', '20'), ('W', '20'), ('V', '21'), ('Y', '21'), ('W', '21'), ('L', '21'), ('Z', '21')]"
485442,"[('M', '0'), ('C', '0'), ('C', '3'), ('C', '7'), ('C', '11'), ('V', '15'), ('A', '15'), ('V', '19'), ('V', '20'), ('Y', '21'), ('V', '21'), ('Y', '21'), ('L', '22'), ('Z', '22')]"
489900,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('A', '0'), ('W', '0'), ('C', '1'), ('C', '1'), ('C', '5'), ('W', '20'), ('Z', '21')]"
490040,"[('M', '0'), ('D', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '3'), ('C', '10'), ('V', '18'), ('V', '20'), ('Y', '20'), ('W', '22'), ('L', '22'), ('Z', '22')]"
499204,"[('E', '0'), ('D', '0'), ('C', '0'), ('W', '4'), ('A', '4'), ('P', '13'), ('V', '14'), ('Y', '14'), ('V', '20'), ('Y', '21'), ('Z', '21')]"
503457,"[('M', '0'), ('Q', '1'), ('C', '1'), ('C', '1'), ('D', '5'), ('A', '5'), ('V', '5'), ('V', '5'), ('V', '5'), ('V', '5'), ('V', '5'), ('Y', '19'), ('V', '20'), ('Y', '21'), ('Y', '21'), ('C', '21'), ('Z', '21')]"
504655,"[('N', '0'), ('Z', '22')]"
518601,"[('N', '0'), ('P', '0'), ('A', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('W', '2'), ('C', '2'), ('W', '3'), ('C', '3'), ('D', '3'), ('C', '12'), ('C', '15'), ('V', '19'), ('C', '20'), ('Y', '21'), ('C', '22'), ('L', '22'), ('Z', '22')]"
527908,"[('N', '0'), ('C', '0'), ('C', '1'), ('Z', '22')]"
530354,"[('E', '0'), ('A', '1'), ('V', '1'), ('Y', '1'), ('C', '1'), ('Y', '1'), ('C', '22'), ('L', '22'), ('Z', '22')]"
537424,"[('M', '0'), ('Z', '21')]"
539636,"[('N', '0'), ('C', '0'), ('Z', '21')]"
549898,"[('M', '0'), ('D', '0'), ('A', '0'), ('C', '0'), ('C', '1'), ('V', '1'), ('C', '1'), ('C', '1'), ('C', '2'), ('Y', '21'), ('L', '22'), ('Z', '22')]"
563186,"[('M', '0'), ('V', '0'), ('C', '0'), ('C', '1'), ('Y', '2'), ('L', '22'), ('Z', '22')]"
575748,"[('M', '0'), ('D', '0'), ('C', '1'), ('A', '14'), ('C', '14'), ('C', '20'), ('W', '21'), ('C', '21'), ('W', '22'), ('Z', '22')]"
582186,"[('N', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '15'), ('C', '16'), ('A', '17'), ('V', '17'), ('Y', '19'), ('C', '21'), ('Z', '21')]"
589154,"[('E', '0'), ('C', '0'), ('A', '1'), ('V', '1'), ('C', '2'), ('V', '5'), ('V', '6'), ('V', '9'), ('Y', '10'), ('W', '12'), ('C', '12'), ('C', '21'), ('L', '21'), ('Z', '21')]"
589586,"[('E', '0'), ('C', '17'), ('Z', '21')]"
593902,"[('M', '0'), ('C', '1'), ('A', '2'), ('C', '4'), ('A', '4'), ('P', '10'), ('C', '10'), ('Z', '22')]"
608198,"[('E', '0'), ('C', '0'), ('D', '1'), ('C', '1'), ('A', '3'), ('V', '3'), ('Y', '20'), ('L', '22'), ('Z', '22')]"
610922,"[('E', '0'), ('A', '0'), ('V', '0'), ('C', '0'), ('W', '0'), ('C', '1'), ('C', '6'), ('V', '6'), ('C', '6'), ('Y', '21'), ('Z', '21')]"
612484,"[('E', '0'), ('A', '15'), ('V', '15'), ('V', '20'), ('Y', '20'), ('L', '21'), ('Z', '21')]"
618096,"[('E', '0'), ('V', '0'), ('V', '1'), ('V', '4'), ('V', '4'), ('Y', '4'), ('C', '8'), ('C', '12'), ('L', '22'), ('Z', '22')]"
618954,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('A', '1'), ('V', '1'), ('Y', '7'), ('C', '7'), ('W', '21'), ('C', '21'), ('W', '21'), ('C', '22'), ('W', '22'), ('L', '22'), ('Z', '22')]"
622872,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('P', '1'), ('C', '1'), ('C', '1'), ('P', '2'), ('W', '8'), ('C', '8'), ('P', '10'), ('A', '10'), ('F', '10'), ('Q', '11'), ('Q', '11'), ('C', '14'), ('C', '15'), ('V', '16'), ('A', '16'), ('V', '16'), ('Y', '16'), ('W', '17'), ('C', '17'), ('W', '17'), ('C', '21'), ('L', '21'), ('Z', '21')]"
636723,"[('E', '0'), ('C', '4'), ('C', '5'), ('C', '5'), ('C', '7'), ('Z', '21')]"
644584,"[('E', '0'), ('P', '7'), ('C', '7'), ('C', '13'), ('C', '16'), ('A', '16'), ('V', '18'), ('Y', '20'), ('C', '21'), ('L', '21'), ('W', '21'), ('W', '22'), ('Z', '22')]"
650780,"[('E', '0'), ('C', '0'), ('V', '1'), ('A', '1'), ('Y', '1'), ('V', '2'), ('Y', '2'), ('W', '3'), ('F', '3'), ('W', '3'), ('F', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
653142,"[('E', '0'), ('C', '0'), ('A', '0'), ('C', '14'), ('C', '20'), ('Z', '21')]"
654601,"[('M', '0'), ('D', '0'), ('A', '0'), ('V', '1'), ('C', '1'), ('C', '1'), ('Y', '2'), ('C', '5'), ('C', '14'), ('C', '15'), ('C', '19'), ('L', '21'), ('Z', '21')]"
678961,"[('E', '0'), ('A', '15'), ('Z', '21')]"
693887,"[('E', '0'), ('C', '0'), ('V', '9'), ('V', '9'), ('C', '9'), ('Y', '10'), ('V', '14'), ('V', '14'), ('C', '15'), ('V', '15'), ('P', '16'), ('C', '16'), ('Y', '18'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
697761,"[('E', '0'), ('C', '13'), ('V', '13'), ('Z', '22')]"
709880,"[('M', '0'), ('W', '0'), ('C', '0'), ('Z', '22')]"
715123,"[('E', '0'), ('V', '19'), ('C', '19'), ('Y', '19'), ('C', '20'), ('W', '20'), ('A', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
715163,"[('E', '0'), ('C', '1'), ('W', '1'), ('A', '13'), ('V', '21'), ('C', '21'), ('Y', '21'), ('W', '21'), ('L', '22'), ('W', '22'), ('Z', '22')]"
727637,"[('E', '0'), ('C', '0'), ('V', '0'), ('Y', '1'), ('W', '20'), ('L', '20'), ('C', '22'), ('Z', '22')]"
739636,"[('E', '0'), ('V', '1'), ('C', '1'), ('Y', '1'), ('C', '3'), ('C', '7'), ('C', '13'), ('W', '13'), ('V', '14'), ('Y', '14'), ('C', '15'), ('W', '19'), ('Y', '21'), ('C', '22'), ('L', '22'), ('Z', '22')]"
740662,"[('E', '0'), ('V', '6'), ('C', '6'), ('Y', '7'), ('C', '7'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
748684,"[('E', '0'), ('V', '16'), ('C', '16'), ('A', '16'), ('Y', '20'), ('W', '20'), ('C', '22'), ('Z', '22')]"
751694,"[('E', '0'), ('C', '0'), ('D', '0'), ('A', '0'), ('R', '0'), ('A', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '3'), ('C', '4'), ('D', '5'), ('Z', '22')]"
752439,"[('N', '0'), ('C', '21'), ('Z', '21')]"
753672,"[('E', '0'), ('C', '0'), ('A', '0'), ('V', '1'), ('V', '1'), ('V', '1'), ('C', '1'), ('Y', '19'), ('L', '20'), ('Z', '21')]"
762799,"[('E', '0'), ('C', '0'), ('C', '5'), ('C', '8'), ('C', '11'), ('A', '11'), ('V', '20'), ('V', '20'), ('Y', '20'), ('L', '21'), ('Z', '21')]"
765235,"[('E', '0'), ('V', '0'), ('C', '0'), ('C', '0'), ('V', '8'), ('C', '8'), ('Y', '21'), ('L', '22'), ('W', '22'), ('W', '22'), ('Z', '22')]"
773732,"[('E', '0'), ('V', '20'), ('C', '20'), ('A', '20'), ('P', '20'), ('Y', '20'), ('W', '20'), ('W', '20'), ('L', '21'), ('Z', '21')]"
775779,"[('E', '0'), ('V', '10'), ('C', '10'), ('V', '11'), ('V', '19'), ('Y', '20'), ('A', '20'), ('L', '21'), ('Z', '21')]"
780735,"[('E', '0'), ('Z', '21')]"
782890,"[('M', '0'), ('C', '0'), ('D', '16'), ('A', '16'), ('V', '16'), ('Y', '16'), ('C', '17'), ('L', '22'), ('Z', '22')]"
790112,"[('E', '0'), ('C', '0'), ('D', '2'), ('C', '3'), ('C', '15'), ('A', '15'), ('W', '15'), ('V', '15'), ('C', '15'), ('V', '16'), ('Y', '16'), ('V', '17'), ('Y', '17'), ('L', '18'), ('C', '18'), ('L', '18'), ('L', '22'), ('Z', '22')]"
794794,"[('M', '0'), ('P', '4'), ('C', '4'), ('W', '4'), ('C', '5'), ('W', '5'), ('W', '5'), ('Z', '22')]"
795228,"[('M', '0'), ('C', '0'), ('W', '0'), ('C', '1'), ('C', '10'), ('Z', '21')]"
801035,"[('E', '0'), ('C', '0'), ('W', '3'), ('C', '5'), ('A', '5'), ('C', '6'), ('V', '12'), ('C', '12'), ('Y', '12'), ('C', '12'), ('C', '12'), ('W', '12'), ('W', '21'), ('Z', '21')]"
804526,"[('M', '0'), ('C', '0'), ('P', '6'), ('D', '6'), ('W', '6'), ('C', '18'), ('W', '18'), ('C', '21'), ('A', '21'), ('L', '21'), ('Z', '21')]"
806688,"[('E', '0'), ('C', '0'), ('C', '21'), ('A', '21'), ('V', '21'), ('V', '22'), ('Y', '22'), ('L', '22'), ('Z', '22')]"
806693,"[('E', '0'), ('C', '15'), ('A', '15'), ('V', '15'), ('C', '15'), ('Y', '15'), ('C', '21'), ('V', '22'), ('V', '22'), ('Y', '22'), ('L', '22'), ('Z', '22')]"
814404,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '7'), ('C', '7'), ('A', '7'), ('A', '19'), ('V', '19'), ('Y', '19'), ('V', '20'), ('Y', '20'), ('L', '21'), ('Z', '21')]"
841008,"[('N', '0'), ('C', '2'), ('P', '12'), ('A', '12'), ('V', '13'), ('Y', '21'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
885015,"[('M', '0'), ('W', '1'), ('C', '1'), ('A', '1'), ('W', '3'), ('V', '3'), ('C', '3'), ('V', '5'), ('Y', '6'), ('Y', '11'), ('C', '11'), ('W', '21'), ('Z', '21')]"
885318,"[('N', '0'), ('C', '0'), ('C', '0'), ('A', '18'), ('V', '20'), ('Y', '20'), ('C', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
888484,"[('N', '0'), ('V', '0'), ('C', '0'), ('Y', '10'), ('A', '21'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
888528,"[('M', '0'), ('C', '0'), ('V', '0'), ('C', '3'), ('Y', '9'), ('C', '13'), ('C', '14'), ('A', '20'), ('W', '20'), ('L', '21'), ('W', '21'), ('Z', '21')]"
892875,"[('N', '0'), ('V', '0'), ('C', '0'), ('Y', '1'), ('C', '5'), ('A', '11'), ('C', '11'), ('Z', '21')]"
895865,"[('N', '0'), ('C', '20'), ('Z', '21')]"
895982,"[('N', '0'), ('C', '5'), ('C', '17'), ('V', '18'), ('C', '18'), ('Y', '19'), ('A', '21'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
901294,"[('N', '0'), ('D', '0'), ('C', '0'), ('D', '0'), ('A', '3'), ('C', '5'), ('V', '13'), ('C', '16'), ('V', '16'), ('Y', '16'), ('C', '20'), ('C', '20'), ('L', '21'), ('Z', '21')]"
902910,"[('N', '0'), ('V', '12'), ('C', '12'), ('V', '12'), ('Y', '12'), ('Y', '12'), ('Y', '21'), ('W', '21'), ('W', '21'), ('L', '21'), ('Z', '21')]"
908283,"[('M', '0'), ('P', '0'), ('W', '0'), ('A', '20'), ('C', '20'), ('V', '20'), ('V', '20'), ('Y', '20'), ('V', '20'), ('Y', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
915736,"[('N', '0'), ('C', '0'), ('C', '1'), ('P', '11'), ('A', '12'), ('P', '13'), ('Z', '21')]"
921581,"[('N', '0'), ('D', '0'), ('A', '0'), ('V', '19'), ('C', '19'), ('V', '19'), ('Y', '21'), ('L', '21'), ('Z', '21')]"
922210,"[('N', '0'), ('C', '0'), ('C', '1'), ('W', '11'), ('Z', '21')]"
923281,"[('N', '0'), ('P', '1'), ('C', '1'), ('W', '1'), ('C', '1'), ('C', '8'), ('C', '13'), ('V', '13'), ('A', '14'), ('V', '15'), ('V', '18'), ('Y', '20'), ('W', '20'), ('L', '21'), ('W', '21'), ('Z', '21')]"
929384,"[('N', '0'), ('C', '0'), ('A', '0'), ('V', '8'), ('D', '9'), ('V', '15'), ('Y', '15'), ('L', '21'), ('Z', '21')]"
931845,"[('N', '0'), ('C', '0'), ('A', '1'), ('C', '1'), ('C', '8'), ('V', '8'), ('V', '8'), ('V', '8'), ('V', '9'), ('Y', '9'), ('V', '16'), ('Y', '16'), ('Y', '17'), ('Y', '21'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
933493,"[('N', '0'), ('D', '6'), ('C', '6'), ('C', '11'), ('Z', '21')]"
941587,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '18'), ('A', '19'), ('C', '20'), ('L', '21'), ('Z', '21')]"
958645,"[('N', '0'), ('C', '1'), ('C', '2'), ('W', '2'), ('C', '11'), ('C', '13'), ('A', '13'), ('V', '14'), ('V', '17'), ('C', '17'), ('V', '18'), ('Y', '18'), ('Y', '18'), ('V', '19'), ('C', '19'), ('V', '21'), ('Y', '21'), ('Y', '21'), ('C', '21'), ('L', '21'), ('Z', '21')]"
959130,"[('N', '0'), ('D', '0'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '4'), ('C', '6'), ('C', '10'), ('W', '14'), ('C', '14'), ('C', '16'), ('V', '17'), ('C', '17'), ('A', '17'), ('V', '17'), ('Q', '18'), ('V', '18'), ('V', '18'), ('Y', '18'), ('Y', '18'), ('V', '21'), ('V', '21'), ('Y', '21'), ('Y', '21'), ('W', '21'), ('L', '21'), ('Z', '21')]"
963499,"[('N', '0'), ('Y', '20'), ('V', '20'), ('D', '20'), ('Y', '20'), ('F', '20'), ('Y', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
981249,"[('N', '0'), ('C', '9'), ('A', '9'), ('P', '10'), ('V', '17'), ('Y', '17'), ('C', '18'), ('L', '21'), ('Z', '21')]"
995300,"[('N', '0'), ('C', '0'), ('A', '4'), ('C', '13'), ('C', '15'), ('C', '19'), ('V', '21'), ('Y', '21'), ('L', '21'), ('Z', '21')]"
999417,"[('M', '0'), ('D', '0'), ('A', '0'), ('C', '3'), ('V', '14'), ('C', '14'), ('V', '15'), ('V', '15'), ('V', '15'), ('C', '15'), ('V', '15'), ('V', '15'), ('Y', '15'), ('C', '17'), ('V', '18'), ('V', '20'), ('V', '20'), ('Y', '20'), ('Y', '20'), ('Y', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1004533,"[('N', '0'), ('D', '0'), ('A', '0'), ('V', '20'), ('D', '20'), ('Y', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1016285,"[('N', '0'), ('C', '1'), ('V', '15'), ('C', '15'), ('A', '15'), ('Y', '20'), ('L', '21'), ('Z', '21')]"
1033482,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('A', '6'), ('C', '6'), ('D', '7'), ('C', '13'), ('V', '15'), ('C', '15'), ('Y', '16'), ('C', '21'), ('L', '21'), ('Z', '21')]"
1045751,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '12'), ('W', '12'), ('V', '12'), ('V', '12'), ('C', '12'), ('C', '13'), ('A', '14'), ('V', '17'), ('C', '17'), ('V', '17'), ('V', '17'), ('F', '18'), ('V', '18'), ('V', '18'), ('Y', '20'), ('L', '21'), ('Z', '21')]"
1049598,"[('N', '0'), ('C', '14'), ('C', '19'), ('A', '20'), ('V', '20'), ('Y', '21'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1058405,"[('N', '0'), ('V', '0'), ('C', '0'), ('Y', '0'), ('C', '2'), ('C', '6'), ('W', '21'), ('C', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1058759,"[('N', '0'), ('D', '0'), ('V', '13'), ('C', '13'), ('A', '13'), ('Y', '14'), ('C', '14'), ('W', '20'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1063531,"[('N', '0'), ('A', '21'), ('Z', '21')]"
1064910,"[('N', '0'), ('V', '2'), ('Y', '2'), ('L', '21'), ('Z', '21')]"
1072390,"[('N', '0'), ('C', '5'), ('Z', '21')]"
1092376,"[('N', '0'), ('C', '5'), ('W', '5'), ('A', '13'), ('W', '13'), ('C', '18'), ('V', '18'), ('Y', '18'), ('C', '20'), ('V', '20'), ('D', '20'), ('Z', '21')]"
1108168,"[('N', '0'), ('V', '0'), ('C', '0'), ('C', '3'), ('V', '3'), ('Y', '3'), ('C', '3'), ('L', '21'), ('Z', '21')]"
1114570,"[('N', '0'), ('W', '0'), ('C', '0'), ('A', '0'), ('V', '0'), ('C', '11'), ('C', '17'), ('Y', '20'), ('W', '21'), ('L', '21'), ('W', '21'), ('Z', '21')]"
1114614,"[('N', '0'), ('V', '0'), ('C', '0'), ('Y', '8'), ('A', '21'), ('L', '21'), ('Z', '21')]"
1115369,"[('M', '0'), ('V', '0'), ('C', '0'), ('C', '9'), ('V', '9'), ('C', '9'), ('A', '9'), ('C', '10'), ('Y', '16'), ('L', '21'), ('Z', '21')]"
1115379,"[('N', '0'), ('V', '0'), ('C', '0'), ('C', '9'), ('V', '9'), ('C', '9'), ('A', '9'), ('C', '10'), ('V', '19'), ('Y', '21'), ('C', '21'), ('L', '21'), ('Z', '21')]"
1115717,"[('N', '0'), ('D', '0'), ('A', '0'), ('V', '0'), ('Y', '0'), ('C', '0'), ('C', '8'), ('L', '21'), ('Z', '21')]"
329269,"[('E', '0'), ('P', '0'), ('C', '5'), ('V', '7'), ('Y', '7'), ('C', '10'), ('C', '10'), ('C', '12'), ('V', '13'), ('Y', '13'), ('Y', '13'), ('C', '14'), ('C', '14'), ('C', '16'), ('V', '18'), ('V', '18'), ('Y', '18'), ('C', '20'), ('Z', '23')]"
329314,"[('N', '0'), ('C', '1'), ('P', '3'), ('A', '3'), ('L', '3'), ('C', '5'), ('Z', '23')]"
330528,"[('M', '0'), ('D', '0'), ('V', '0'), ('V', '0'), ('W', '0'), ('P', '0'), ('C', '0'), ('C', '0'), ('D', '2'), ('C', '3'), ('C', '9'), ('C', '15'), ('Y', '23'), ('C', '23'), ('Z', '23')]"
340421,"[('E', '0'), ('Z', '22')]"
343654,"[('E', '0'), ('A', '0'), ('V', '0'), ('C', '0'), ('C', '0'), ('L', '8'), ('A', '8'), ('Z', '23')]"
343772,"[('E', '0'), ('D', '0'), ('L', '1'), ('C', '4'), ('W', '13'), ('C', '13'), ('A', '18'), ('V', '19'), ('H', '19'), ('C', '19'), ('V', '21'), ('W', '21'), ('Y', '22'), ('C', '22'), ('W', '23'), ('Z', '23')]"
344159,"[('M', '0'), ('L', '1'), ('C', '8'), ('W', '9'), ('W', '14'), ('A', '19'), ('V', '22'), ('V', '22'), ('V', '22'), ('V', '22'), ('Y', '22'), ('Y', '22'), ('Z', '23')]"
345825,"[('E', '0'), ('C', '0'), ('V', '1'), ('Y', '1'), ('A', '6'), ('V', '6'), ('V', '9'), ('V', '9'), ('V', '9'), ('V', '22'), ('Y', '22'), ('Z', '22')]"
347613,"[('M', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('C', '1'), ('C', '1'), ('W', '2'), ('A', '2'), ('C', '5'), ('C', '9'), ('L', '9'), ('Z', '23')]"
348975,"[('M', '0'), ('C', '0'), ('C', '0'), ('D', '0'), ('L', '0'), ('D', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('C', '2'), ('W', '4'), ('A', '5'), ('C', '13'), ('C', '16'), ('C', '16'), ('C', '17'), ('Z', '23')]"
349440,"[('E', '0'), ('Q', '15'), ('C', '15'), ('C', '16'), ('A', '16'), ('V', '16'), ('Y', '16'), ('L', '22'), ('Z', '22')]"
356453,"[('E', '0'), ('C', '0'), ('L', '22'), ('Z', '22')]"
356487,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '3'), ('C', '4'), ('C', '4'), ('V', '4'), ('C', '5'), ('C', '19'), ('V', '20'), ('V', '20'), ('V', '21'), ('V', '21'), ('Y', '21'), ('V', '21'), ('V', '22'), ('Y', '22'), ('Z', '22')]"
357539,"[('E', '0'), ('D', '0'), ('V', '19'), ('Y', '22'), ('L', '22'), ('Z', '22')]"
358784,"[('E', '0'), ('C', '1'), ('V', '4'), ('V', '4'), ('C', '4'), ('L', '5'), ('D', '5'), ('V', '5'), ('V', '8'), ('V', '8'), ('Y', '9'), ('V', '9'), ('V', '11'), ('C', '14'), ('Y', '21'), ('Y', '22'), ('Z', '22')]"
363077,"[('N', '0'), ('C', '0'), ('C', '22'), ('Z', '22')]"
367727,"[('N', '0'), ('C', '0'), ('C', '21'), ('C', '22'), ('Z', '22')]"
381416,"[('E', '0'), ('C', '0'), ('D', '0'), ('C', '9'), ('C', '17'), ('A', '18'), ('V', '18'), ('Y', '21'), ('L', '22'), ('Z', '22')]"
385381,"[('M', '0'), ('A', '22'), ('L', '22'), ('Z', '22')]"
397695,"[('E', '0'), ('A', '0'), ('V', '0'), ('Y', '0'), ('C', '1'), ('C', '1'), ('C', '5'), ('L', '22'), ('C', '22'), ('Z', '22')]"
400656,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '6'), ('A', '18'), ('C', '18'), ('Z', '23')]"
402458,"[('N', '0'), ('D', '0'), ('C', '0'), ('P', '3'), ('C', '3'), ('A', '7'), ('V', '7'), ('F', '7'), ('V', '8'), ('V', '8'), ('W', '11'), ('P', '11'), ('C', '11'), ('L', '11'), ('Y', '18'), ('W', '18'), ('V', '18'), ('Y', '18'), ('C', '18'), ('V', '19'), ('Y', '20'), ('V', '22'), ('H', '22'), ('Y', '22'), ('Z', '22')]"
403572,"[('E', '0'), ('D', '0'), ('C', '0'), ('A', '2'), ('L', '2'), ('P', '3'), ('C', '3'), ('W', '8'), ('C', '9'), ('C', '13'), ('C', '22'), ('Z', '23')]"
409124,"[('N', '0'), ('C', '0'), ('C', '1'), ('Q', '1'), ('Z', '22')]"
415161,"[('M', '0'), ('D', '0'), ('C', '9'), ('A', '11'), ('V', '11'), ('Y', '21'), ('L', '23'), ('Z', '23')]"
416904,"[('N', '0'), ('C', '0'), ('C', '3'), ('Z', '23')]"
421503,"[('N', '0'), ('Z', '22')]"
424769,"[('E', '0'), ('Q', '1'), ('C', '2'), ('D', '5'), ('P', '9'), ('C', '9'), ('L', '9'), ('C', '10'), ('C', '18'), ('C', '22'), ('V', '22'), ('A', '22'), ('Y', '22'), ('W', '22'), ('W', '22'), ('Z', '22')]"
424985,"[('M', '0'), ('C', '0'), ('C', '5'), ('V', '19'), ('Y', '19'), ('A', '19'), ('D', '19'), ('V', '20'), ('Y', '20'), ('Y', '20'), ('C', '22'), ('L', '22'), ('Z', '22')]"
426805,"[('N', '0'), ('C', '0'), ('C', '2'), ('C', '2'), ('W', '8'), ('A', '12'), ('Z', '22')]"
426846,"[('E', '0'), ('P', '0'), ('D', '0'), ('L', '0'), ('W', '2'), ('W', '6'), ('P', '6'), ('C', '6'), ('C', '8'), ('A', '11'), ('Z', '22')]"
438286,"[('N', '0'), ('C', '0'), ('C', '6'), ('Z', '22')]"
440145,"[('N', '0'), ('Z', '22')]"
440545,"[('N', '0'), ('C', '0'), ('C', '1'), ('Z', '23')]"
446209,"[('E', '0'), ('A', '0'), ('C', '0'), ('V', '0'), ('Y', '0'), ('C', '1'), ('C', '2'), ('L', '23'), ('Z', '23')]"
459200,"[('N', '0'), ('Q', '0'), ('C', '0'), ('C', '2'), ('C', '2'), ('A', '6'), ('C', '10'), ('Z', '22')]"
459438,"[('M', '0'), ('D', '0'), ('A', '0'), ('L', '0'), ('C', '0'), ('C', '1'), ('V', '2'), ('C', '2'), ('V', '3'), ('C', '9'), ('Y', '22'), ('P', '22'), ('L', '22'), ('Z', '22')]"
